id,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9
PPY_Y_01_P4,-6.334141317318032,-2.8104831316156424,2.139231955490047,0.03351040189882415,0.43750479946556525,0.8997482946598954,2.1308737472967016,-1.0338006645086304,-2.195106995905403,1.1507611540639024
PPY_Y_01_P5,-6.406257747254128,-2.904639304811166,2.437330891151832,-0.08770903063655901,0.16956524182815144,0.9676266809559076,2.3471603015723663,-1.0491848389471892,-2.270108039867483,1.1476673292352777
PPY_Y_22_P1,-6.615437536299575,-4.866358979895023,-1.0780121492097121,-1.09453982996423,-1.5838708373963044,-1.3540411865399262,1.9443054876255679,-0.2482769089197298,-1.0212710385701471,1.3345110121939745
PPY_Y_22_P2,-6.303869163151494,-4.087630518503691,-0.7073265803788652,-1.157671338723133,-1.1630428927455023,-1.4750604264456983,1.7102720189211884,0.07184448262205045,-1.1152405024406933,1.0389134858196107
PPY_Y_22_P3,-6.400573080864439,-1.1953878349778642,2.0683331127657825,-0.8877554959764722,1.1988928687019629,-1.241462669973102,1.5408534995769692,0.22710788406771892,-1.1562280739939528,0.1869243379485284
PPY_Y_22_P4,-4.658442622738949,-5.536719168936429,-1.513773844427435,-0.3066699987528203,-0.396258044898599,0.9091877963234413,2.2753106460615835,1.2504368001819934,-0.011502277797241615,-0.6178103959160454
PPY_Y_22_P5,-6.1374107170068966,-2.5849869325235972,-1.4756467226248766,0.22701655704316168,0.19787194999340924,1.2572354050775008,1.5289698155252014,0.8525988094400213,0.690466150997841,0.39908213791148406
PPY_Y_23_P1,-8.902911296133757,1.421035213848905,3.0798253441094907,-0.5408272285072424,2.728425441489824,-0.7309314267586803,1.305353256686718,-2.7587741469745706,0.8375929354793863,-0.15737117861115055
PPY_Y_23_P2,-8.685398260992525,1.4415253244561368,3.2355038197165387,-0.7608840651298002,2.9181540530058445,-0.46801081618993556,1.2517144479172637,-2.6558176705313614,0.6321046263664631,-0.20477148581788174
PPY_Y_23_P3,-8.923651030127031,1.864331724723698,3.45409112923426,-0.6635312161997284,2.9177416386214476,-0.7882526784141539,1.1077722611370013,-2.8251382147535375,0.9084908466535725,-0.046321600145075664
PPY_Y_23_P4,-9.16916663305904,3.504374874175556,3.091075678745236,-0.5932870950050657,2.0344610975248774,-1.2241634028053419,0.889496215228289,-2.487190531405183,0.4953519242729915,-0.23425564706682708
PPY_Y_23_P5,-8.569524661759447,2.923518976338365,2.4460637137818386,-1.7234463019365671,1.458505385192642,-0.6342462765193387,0.8739419347700378,-1.764371166478703,-0.6514387234542923,-0.0965875184900714
ULM_147_P1,14.387230524423833,7.096126174394839,-0.31667812129238604,0.5080495252546667,1.7091010630715675,-0.26070852756112967,2.5714662253584524,0.3963443212932598,1.5548101566141845,1.1915172410430015
