id,mean__point_density,mean__pulse_density,mean__scan_angle_mean,mean__chm,mean__veg_height_mean,mean__veg_height_median,mean__crr,mean__veg_height_q10,mean__veg_height_q20,mean__veg_height_q30,mean__veg_height_q40,mean__veg_height_q50,mean__veg_height_q60,mean__veg_height_q70,mean__veg_height_q80,mean__veg_height_q90,mean__veg_height_sd,mean__veg_height_cv,mean__veg_height_skew,mean__veg_height_kurt,mean__veg_height_gini,mean__canopy_cover_gt1m,mean__canopy_cover_gt1m_w,mean__fhd,mean__fhd_w,mean__vci,mean__vci_w,mean__shann_capture,mean__shann_capture_w,mean__norm_shann_capture,mean__norm_shann_capture_w,max__chm,sd__chm,sd__veg_height_mean,sd__veg_height_median,sd__crr,sd__veg_height_q10,sd__veg_height_q20,sd__veg_height_q30,sd__veg_height_q40,sd__veg_height_q50,sd__veg_height_q60,sd__veg_height_q70,sd__veg_height_q80,sd__veg_height_q90,sd__veg_height_sd,sd__veg_height_cv,sd__veg_height_skew,sd__veg_height_kurt,sd__veg_height_gini,sd__canopy_cover_gt1m,sd__canopy_cover_gt1m_w,sd__fhd,sd__fhd_w,sd__vci,sd__vci_w,sd__shann_capture,sd__shann_capture_w,sd__norm_shann_capture,sd__norm_shann_capture_w,cv__chm,cv__veg_height_mean,cv__veg_height_median,cv__veg_height_q10,cv__veg_height_q20,cv__veg_height_q30,cv__veg_height_q40,cv__veg_height_q50,cv__veg_height_q60,cv__veg_height_q70,cv__veg_height_q80,cv__veg_height_q90,cv__veg_height_sd,site
NRY_O_25_P2,56.9400826446281,32.045867768595045,-11.661026000976562,9.320177272727271,6.329045558877188,6.79027479338843,0.6797677536403557,3.458768842975207,4.454111074380166,5.310784710743801,6.115254214876034,6.79027479338843,7.287044214876033,7.708973801652893,8.112235454545454,8.560418595041323,2.0812011269636566,0.34033183835766273,-0.6071030103098508,0.05996246995113212,0.18259691026076846,0.883274138900202,0.8977668524846291,1.7394442278023414,1.644114185456992,0.601806401910197,0.5688244707503319,1.7264883070276709,1.7267485201381878,0.5973239609441597,0.5974139885019665,15.969000000000001,1.9469769466973859,1.5454038006939506,1.9205291497356822,0.09256312385828072,1.5339116088284426,1.7340016913523746,1.865953256174722,1.9302638177081675,1.9205291497356822,1.891844742422981,1.8686173504924921,1.8502793671707216,1.8593285790047471,0.693819789076171,0.12986537828325703,0.7547886355090395,2.1863620721393517,0.06904237309847985,0.12864997310575133,0.13637503858604352,0.2786008312210369,0.29532829836148056,0.09638927257711101,0.10217657903509383,0.2454540175448586,0.2613808806389486,0.08492126207443951,0.09043157854171734,0.20889913246549882,0.24417643802964104,0.28283526192572755,0.4434848578978708,0.38930364833653774,0.3513517037133645,0.3156473549394867,0.28283526192572755,0.25961757423687665,0.2423950837777966,0.22808501769188316,0.21720066120151824,0.33337469410676857,NRY_O_25
NRY_O_25_P3,59.18346456692913,32.59015748031496,-11.846830368041992,9.473303543307086,6.437504942233427,6.888833070866141,0.6782641681423531,3.587213818897637,4.430728897637795,5.292302401574802,6.122292992125985,6.888833070866141,7.455230787401575,7.893302125984251,8.291607716535433,8.724451338582679,2.1242639681245605,0.33601123097793256,-0.490307796267502,-0.15336226390126662,0.1809818272746606,0.9050001701433743,0.9200965061656808,1.7235126531165375,1.636014891420488,0.5753226576124727,0.5461151872158455,1.7091246930998971,1.7102842434360785,0.5705198385676417,0.570906905978978,18.379,2.059545230071885,1.6698525301338036,2.1352237767180804,0.08506901785916911,1.5445439761221367,1.7667556668097308,2.040948709380274,2.1521406758307093,2.1352237767180804,2.0645121456662148,2.0193453616324923,1.9895398085642102,2.0032594811646747,0.7273041119485847,0.09996131618399545,0.8040568655439235,2.4908381484663336,0.056410969255751536,0.1115955578889639,0.11113822139488776,0.2593437842842294,0.2724502309910288,0.08657108199343745,0.09094612138614346,0.23451527358996885,0.24682771191776262,0.0782831215126415,0.0823931143970146,0.21740517662679132,0.259394368644083,0.30995434999698956,0.43056925349289055,0.3987505685016434,0.38564476375593343,0.35152526652981564,0.30995434999698956,0.2769212925178637,0.2558302380172343,0.23994620543813183,0.22961437956625844,0.3423793477939074,NRY_O_25
NRY_O_25_P4,57.254163362410786,33.27359238699445,-12.804161071777344,6.932890959555908,4.125009973018456,4.168015662172879,0.5843159403362713,2.0605177636796195,2.448473830293418,2.8644507137192705,3.4434733544805716,4.168015662172879,4.798859952418716,5.3340878667724025,5.781971213322761,6.23391296590008,1.712410721977228,0.44214888744213504,0.14107379572927758,-0.58754316535383,0.23924324535332503,0.8749363861514398,0.8796611168033489,1.5454599414802193,1.4806158991854852,0.5454795505331188,0.5225924487090469,1.525397054620722,1.509318525636702,0.5383982317536534,0.5327232164860065,15.717,2.3973728904734353,1.792419919409598,2.254246356206262,0.10860600197542485,1.151210382568822,1.323988820419222,1.5999521347424668,1.9566482877762321,2.254246356206262,2.352193140079612,2.3704084061951174,2.3667483410630497,2.3543094842621612,0.7049600019546814,0.1596681188670339,0.7374828806699908,1.9299600248087816,0.08277956178052147,0.1716765392659624,0.18271232135445867,0.3364164946853538,0.3428497270978511,0.11874026196831251,0.12101091074454871,0.28440381153268335,0.3002045504456064,0.10038206693093997,0.10595903449184439,0.34579699932667063,0.43452499051729643,0.5408440224121119,0.5586995670995916,0.5407404416736442,0.5585546042316264,0.5682193780388295,0.5408440224121119,0.4901566545808578,0.4443887062605561,0.40933243244269557,0.377661590262872,0.4116769376103312,NRY_O_25
NRY_O_25_P5,59.31408227848101,34.64873417721519,-12.859728813171387,7.953244857594937,4.975085513508174,5.200612539556961,0.6163751744847574,2.4726413765822786,3.198266060126582,3.8712311708860763,4.537215585443037,5.200612539556961,5.775889240506329,6.246466574367089,6.7006704905063295,7.173419422468355,1.905502518722282,0.412327070420612,-0.2620743020058259,-0.25360206738679975,0.22293139674485277,0.8536916364476802,0.8632967694720372,1.6655096901541757,1.5902463223438728,0.5762268073662822,0.5501874691376644,1.625387221439822,1.6160822372152928,0.5623453858485333,0.5591260822419613,16.692,2.5479349473289297,1.935857206667542,2.3501883558648906,0.11182697487193247,1.5017615064594085,1.6938388555103736,1.9397069527913677,2.188285582164348,2.3501883558648906,2.415446897884149,2.4412102932003195,2.4467734544086444,2.462614546914676,0.7519015638977804,0.15987415774790853,0.8069256634130217,1.9128850936668398,0.08420630421479128,0.16705743118060518,0.17866383759287724,0.3153134185910694,0.3244383498368835,0.10909095611305683,0.11224796566412439,0.27687328647393655,0.2945952746812332,0.09579158311298554,0.10192297024645106,0.32036420265569765,0.3891103381864235,0.4519060664467618,0.6073511188004002,0.5296116156900762,0.5010568646427264,0.48229702577614514,0.4519060664467618,0.41819480902518225,0.39081459320026385,0.36515352573675897,0.34329716441803937,0.3945948937406608,NRY_O_25
NRY_Y_03_P1,24.27188382412263,18.046389673255344,-3.649259328842163,3.2569385113268607,1.8441873072528814,1.8559961569579289,0.5657139482551665,0.8115252022653722,1.114730501618123,1.391722208737864,1.6400254854368932,1.8559961569579289,2.0772054207119743,2.302017435275081,2.5440716019417478,2.848426901294499,0.8464680479460716,0.5148943158348447,0.0012745983298087852,-0.11518567366476322,0.27228112725503884,0.5519747887610849,0.5546369140770311,1.0463875784008887,0.9958731222459762,0.38639888506313363,0.36774544350789495,1.0351671025586398,1.0214614128055393,0.3822555069833321,0.37719441552072847,13.015,2.0023992131137813,1.3201569215193474,1.5023183262690931,0.15413259430471898,0.9532034688957264,1.1374558655153253,1.292053159360859,1.429289220387372,1.5023183262690931,1.5768329817649107,1.66484815052656,1.7527130156085218,1.8600445870966336,0.6099096234133169,0.2623709569947728,0.9334178670942059,1.859940962762193,0.12802616388401641,0.2950789178542164,0.31561055032555807,0.4234701679080771,0.4130058048888403,0.1563745634167784,0.15251039464509994,0.3748970158240186,0.3832073154291985,0.13843798599871998,0.14150672512393914,0.6148102600494025,0.7158475260768742,0.8094404294087917,1.1745827070248211,1.0203864197348278,0.9283843796188367,0.8715042742196275,0.8094404294087917,0.759112683821344,0.7232126590420971,0.6889401282066016,0.6530076605621565,0.7205347264946901,NRY_Y_03
NRY_Y_03_P2,25.560789591745177,18.764468371467025,-5.2989726066589355,3.4246133093525186,1.9376648611986325,1.9596011690647483,0.5467615702734521,0.8503038219424461,1.1805742805755397,1.463773965827338,1.7243942446043168,1.9596011690647483,2.1876988309352514,2.4242963129496404,2.677299100719425,2.986304946043165,0.887443041816469,0.5536466547508526,0.03660861982521052,0.02008219830162104,0.2913979148796338,0.5410465966355111,0.5419016209503222,1.0806927326989584,1.0288738801461688,0.4349027488783763,0.41404930854603617,1.0704248021004181,1.0558300171601585,0.4307706296297855,0.4248972561002388,10.97,2.272904088243768,1.547826547927225,1.7279558161277275,0.1630319938078194,1.1074194114754135,1.346368449838233,1.5153219776962612,1.642487708659146,1.7279558161277275,1.8191283269936116,1.915453963078115,2.0154810435847694,2.1180442456755255,0.6590870668369315,0.2888686784043436,0.9758188913997861,1.9843693917303653,0.13894155916362697,0.30950923051364637,0.33082280302851325,0.43946735770880185,0.43270929452059187,0.17685467490148776,0.1741350302062689,0.3798002298477384,0.38816708147822226,0.15284285624175903,0.15620992503333625,0.6636965645249738,0.7988102477998931,0.8817895413649006,1.30238084658447,1.14043518649404,1.035215827765995,0.9525012704017896,0.8817895413649006,0.8315259400746334,0.7901071964043797,0.7528038399008851,0.7092524989726586,0.742680978700193,NRY_Y_03
NRY_Y_03_P3,36.3387400980762,25.512636740852507,-11.649822235107422,3.8088847752172277,2.0816616569484734,2.1287550056667928,0.5300682820815945,0.7832778617302606,1.198833094068757,1.5451260672459388,1.852018058179071,2.1287550056667928,2.3974173026067245,2.6582069512655835,2.9392394408764644,3.2610453721193813,0.9966204401250096,0.5513886241760763,0.03340414520800057,-0.1029463263461583,0.2945045272134743,0.5648650371877609,0.5677105915837721,1.1905011905122216,1.1360011985755734,0.46414218161813126,0.4428942018956054,1.170243541016621,1.1557420354964818,0.4562443065834175,0.4505905865682625,11.853,2.3847398491319645,1.5454160255392964,1.7495446456389545,0.1447438352224743,0.9445260430863011,1.2338330197753395,1.4645468949149847,1.6313717783387431,1.7495446456389545,1.8618786525278108,1.9682921751660327,2.076311378420772,2.188907217555122,0.6801316528778827,0.2554144895765089,0.8847133631940209,1.8940705217263365,0.12499024920541005,0.2933670078374349,0.3142404315260252,0.4757398032292296,0.46735566061849926,0.1854772695005787,0.18220853338056894,0.41203062392658907,0.4232201331005441,0.16063889243192114,0.16500136030732163,0.6260992363561216,0.7423953937859122,0.8218628451755265,1.2058633203290634,1.029194994599119,0.9478494512266045,0.8808617017172768,0.8218628451755265,0.776618509636758,0.7404585915437926,0.7064111040241172,0.6712286913482999,0.6824379929359781,NRY_Y_03
NRY_Y_03_P4,44.68296726067136,31.56319933692499,-16.004240036010742,3.9495824678022435,2.2331154178997608,2.2902068965517244,0.563322480247611,0.9918104279185708,1.3940487744079768,1.7325759451599498,2.0304175321977564,2.2902068965517244,2.5424766098878275,2.7904456169505605,3.0476839218944747,3.3637670128791024,0.9543646082558609,0.47125926432803267,-0.16983888752227053,0.26116484985149213,0.253634980788988,0.6609398780432924,0.6731315145515514,1.207502527165736,1.1457205076907149,0.4707705139101731,0.4466834810433077,1.2365643180882935,1.2281976160314896,0.4821008705263829,0.47883893397685034,11.746,2.241775726268866,1.3723115516595885,1.516299558479486,0.13616148974281245,0.8887479721080419,1.0641384770604656,1.228733678563587,1.3846694121032466,1.516299558479486,1.644708551145367,1.771675132342896,1.8883490731383175,2.005444039022827,0.6291736880582561,0.22265851099273315,0.9125996263401746,2.2918442126579333,0.11385137113458059,0.29361086879430387,0.3102553135726644,0.47666603343460656,0.4691239149423112,0.18583838002413836,0.18289792489571444,0.3975248126993678,0.40535067848105216,0.15498349374538442,0.15803457378285907,0.5675981561454289,0.6145278209355807,0.662079727714784,0.8960865373972551,0.7633437915487447,0.709194700524456,0.6819628919399934,0.662079727714784,0.6468923036495232,0.6349076009870454,0.6196013502491093,0.5961899356716549,0.6592592418196395,NRY_Y_03
NRY_Y_03_P5,51.69668440442079,31.86123618501842,-16.5098934173584,5.187689316414245,2.943350619331675,3.130848751534998,0.560408996344281,1.0270793696275071,1.6639347523536638,2.2595272206303725,2.7477701187065087,3.130848751534998,3.4752,3.8000198117069175,4.127735079819893,4.515015923045436,1.3730978173306265,0.5087201868854473,-0.3065069151842813,-0.004168702398976116,0.2737164686231137,0.6420857729851487,0.6500415535611579,1.4410860409826953,1.3725896455023294,0.5618380093121608,0.5351332343110062,1.390156526440657,1.377252457808651,0.5419820560576128,0.5369511307512448,11.767,2.7961848314482776,1.7734604515720842,2.0306022836611866,0.12753593562234286,1.049247123644253,1.3850612918811607,1.6669564336755598,1.8729971597023953,2.0306022836611866,2.16954267328001,2.3023379159592663,2.433626516417341,2.5685880724466315,0.8118238960190932,0.2158209825459961,0.8570039826074294,2.0364252134321714,0.10858323411210263,0.2660655880519437,0.2861846735656738,0.496767197197452,0.48952649241699453,0.1936752457713588,0.19085230318210497,0.4198857039837819,0.4323682764239837,0.1637013622753674,0.16856795833656818,0.5390039111634799,0.6025311561334717,0.64857885027682,1.0215832920729249,0.8324012043873523,0.7377456746064361,0.6816425970102965,0.64857885027682,0.6242928963167615,0.6058752401412053,0.589579144338771,0.5688990063880187,0.5912352971307762,NRY_Y_03
NRY_Y_12_P1,48.71162598262308,29.971452213487794,-0.08161424845457077,3.8958649544324766,1.8666298943296977,1.8420594449047223,0.4705273473160983,0.44244304059652045,0.763905633802817,1.0996546396023197,1.4524925434962717,1.8420594449047223,2.232923032311516,2.5846020712510356,2.9233726594863296,3.3131651201325605,1.1603281712938427,0.6992087873144247,0.21029664332581788,-0.25074022307085464,0.36620527486454646,0.4650979259673225,0.43897750717455664,1.2974197513398638,1.2430870820968438,0.5410660615823143,0.5184075785954352,1.2044192081600749,1.1667676842672896,0.502281822656293,0.4865799176065177,9.586,1.6582934133405722,1.013160027163262,1.2895645981590236,0.1371463114275698,0.5533720803131698,0.7626927144200367,0.9457568896179134,1.1262729160792675,1.2895645981590236,1.414729060570124,1.489818770811789,1.53758546099308,1.572126495532371,0.5595980754657413,0.2945325935393032,0.9199263677368714,2.4524097862528413,0.12568799838239195,0.22781474554046016,0.24600044234410348,0.4006342411147512,0.40790636706464717,0.16707745565852278,0.17011016773414622,0.3296117643901825,0.33810577014698456,0.13745878234520303,0.14100105787873352,0.425654747465994,0.542774992643673,0.7000667658831848,1.2507193684572144,0.9984122130678077,0.8600490149888678,0.7754070209326059,0.7000667658831848,0.6335771722080362,0.5764209459488152,0.5259628655291767,0.4745089479480787,0.482275695195569,NRY_Y_12
