site,mean__point_density,mean__pulse_density,mean__scan_angle_mean,mean__chm,mean__veg_height_mean,mean__veg_height_median,mean__crr,mean__veg_height_q10,mean__veg_height_q20,mean__veg_height_q30,mean__veg_height_q40,mean__veg_height_q50,mean__veg_height_q60,mean__veg_height_q70,mean__veg_height_q80,mean__veg_height_q90,mean__veg_height_sd,mean__veg_height_cv,mean__veg_height_skew,mean__veg_height_kurt,mean__veg_height_gini,mean__canopy_cover_gt1m,mean__canopy_cover_gt1m_w,mean__fhd,mean__fhd_w,mean__vci,mean__vci_w,mean__shann_capture,mean__shann_capture_w,mean__norm_shann_capture,mean__norm_shann_capture_w,max__chm,sd__chm,sd__veg_height_mean,sd__veg_height_median,sd__crr,sd__veg_height_q10,sd__veg_height_q20,sd__veg_height_q30,sd__veg_height_q40,sd__veg_height_q50,sd__veg_height_q60,sd__veg_height_q70,sd__veg_height_q80,sd__veg_height_q90,sd__veg_height_sd,sd__veg_height_cv,sd__veg_height_skew,sd__veg_height_kurt,sd__veg_height_gini,sd__canopy_cover_gt1m,sd__canopy_cover_gt1m_w,sd__fhd,sd__fhd_w,sd__vci,sd__vci_w,sd__shann_capture,sd__shann_capture_w,sd__norm_shann_capture,sd__norm_shann_capture_w,cv__chm,cv__veg_height_mean,cv__veg_height_median,cv__veg_height_q10,cv__veg_height_q20,cv__veg_height_q30,cv__veg_height_q40,cv__veg_height_q50,cv__veg_height_q60,cv__veg_height_q70,cv__veg_height_q80,cv__veg_height_q90,cv__veg_height_sd
EPY_Y_04,40.682020163355936,29.39061643446056,-0.03890907131135464,3.410365583575036,1.6188226225118256,1.580605886772767,0.4792313447627851,0.4345931089200388,0.7435856761305455,1.0372859371911025,1.3181002802737414,1.580605886772767,1.845738860838096,2.124636027616222,2.4412780818526465,2.8288026007623186,0.9813086890434256,0.6996500865615667,0.3347273070016067,-0.2207845500003253,0.36325740642318893,0.30369068351400397,0.2804416235855169,1.121582898008413,1.070619283936928,0.46348374207575527,0.4424240438781427,1.021319989468901,0.9863194114907143,0.42211260394479533,0.4076330794761521,9.708200000000001,2.3656378609527744,1.3138300294244722,1.4597723157641203,0.1623611615334169,0.6377986640785428,0.9069898451441996,1.125381944488773,1.3074835071470035,1.4597723157641203,1.606556507255982,1.750603486579968,1.9129467504060276,2.089517638546947,0.672479881672646,0.3285965597349524,0.8538565166891511,1.8869089784568842,0.13618533592627016,0.2715720146008318,0.275912718896831,0.5213815043345613,0.5123451044404501,0.21590258498141202,0.2121231481485018,0.45324371692225573,0.4556198542863557,0.1876742653678636,0.18861144968137739,0.7474883035920765,0.8636647038512912,0.9830426519193726,1.501024978826041,1.2657330486661338,1.1398785095297568,1.0504471258101789,0.9830426519193726,0.9305021154629453,0.8828902295646962,0.84147393720924,0.7935854378679474,0.7370235675110244
EPY_Y_05,106.94792471492954,50.413376339218416,12.2409423828125,5.733618063131276,3.074336945136639,3.0634394818359696,0.5456941455674218,1.4460367057084247,1.9461621548734223,2.3231510563473163,2.684608749206518,3.0634394818359696,3.4447319035475266,3.8273021555475104,4.238166877158584,4.736713143877276,1.3079838500779364,0.43754268195660684,-0.03138958246395741,-0.12535029660930236,0.2409621510332351,0.6471676692300121,0.6516067971463911,1.5994425208457363,1.5481641449013264,0.6346625241580395,0.6141961668711453,1.4429605912190413,1.4232527752956858,0.5725320277013785,0.5646093678810495,10.574200000000001,1.7866666041670132,0.9922105701376003,1.0937383437925345,0.10042006149976475,0.7125108870629073,0.7338521868334905,0.8212614321126374,0.9468302366164009,1.0937383437925345,1.2290756000502072,1.3365670405689498,1.430152408761146,1.5400378889370583,0.48036372209280065,0.13524951469803775,0.6391259662063679,1.4437193300011386,0.07191900936494687,0.1701163096603698,0.19271303593449063,0.3673280830424144,0.3817825702113335,0.14795215061958789,0.15366392742537086,0.3216342743118493,0.3372059221215328,0.12967529797960134,0.13597946220696677,0.32746128119121487,0.3366622966092352,0.3711849969191051,0.5076681718959082,0.3919674117634697,0.36828118953674965,0.36714823925993745,0.3711849969191051,0.3708593973382593,0.3632299880886651,0.35176146253300095,0.33948753724529857,0.37847094176551216
NRM_31,58.25256672786712,24.45682450392056,-1.761275625228882,20.541966206167494,13.048271770723144,13.64852694713144,0.6342080886953665,6.423787736281517,8.546956792150292,10.334790499410104,12.048769529872816,13.64852694713144,15.14496295370227,16.419555356081922,17.56735948831418,18.77688519513385,5.095217861893448,0.4126511585049286,-0.381723586318082,0.16686046242823022,0.2193417958306147,0.850812629199973,0.86352712703224,2.1401979134813165,2.0424635888957927,0.5907815061297619,0.5637895596343693,1.9847949081777336,1.976833243101963,0.5479746795258775,0.5457798570984729,36.1516,6.128783040002581,5.09670003098736,6.300659589535163,0.1268216741132539,4.28227370876156,4.849677029833779,5.42175626196696,5.951976620914719,6.300659589535163,6.466308185470346,6.504527672686725,6.42527916179391,6.28470584426647,2.060768704781873,0.15404478544612865,0.9235406773491173,2.3962421818352424,0.08510607288363761,0.11468705266950416,0.12101035419348061,0.3382377764092453,0.3495599166041353,0.09348216340834783,0.09659125249658916,0.2935345180291594,0.3074605677496215,0.0811001464329286,0.0849331172591506,0.3011686303580457,0.39211854023932446,0.46354698125733745,0.656538799509393,0.5626593993359663,0.5241783139605076,0.4956034447767036,0.46354698125733745,0.42879759880707935,0.3982918560031516,0.3681952735604512,0.3374477792853561,0.40882389077800785
NRM_O_15,51.014625641764084,20.28541960018394,11.074840927124024,16.994284953660376,10.072557815798898,10.291012744880268,0.5927102157567438,3.677972577324758,5.174560838859486,6.648945353860592,8.349850461493716,10.291012744880268,12.34427817314462,14.029655509211159,15.098293840677496,15.926150843784857,5.038283310308027,0.5292487937944074,-0.17788896400824644,-0.6383044781025414,0.2838177251366974,0.8648033216488319,0.8681722975618962,2.032225102930968,1.9409936284986262,0.5964526882292172,0.5696794411664456,1.9008248325433943,1.8848522479570786,0.557950050773196,0.5532721581063067,28.2112,4.677869293552546,3.4310999763521943,4.7784183495126324,0.12243019010788073,2.9193316305570325,3.2227341385510413,3.6171092712708144,4.191000077900198,4.7784183495126324,5.110054419963868,5.114820298884018,4.964710790484176,4.815291329606318,1.9727872864549778,0.2149676739025757,0.7642541139874003,1.8844887178358505,0.10790671542645261,0.14644593643475484,0.15898262456810536,0.41443506551237197,0.4157510337330891,0.12163359476111608,0.1220337149009391,0.34279327775233215,0.35410596555704243,0.10059247342062094,0.10390839533830425,0.2767013071956921,0.34122964977159087,0.4649472465843495,0.8114922885212026,0.6314361457894047,0.5470345926425145,0.5030753040838933,0.4649472465843495,0.4149729206843077,0.365978956386378,0.3302966087274454,0.30391597986393404,0.395233051951289
NRM_O_19,73.05371719938921,23.059747954299777,-0.008024094766005874,23.780319883958942,14.931659164776638,15.861684588549267,0.6241758175179244,5.84670187600462,8.130031847955081,10.400958148829423,13.052377165965703,15.861684588549267,18.40314331270049,20.375276633784146,21.668089319171806,22.61703271396494,6.915591748857142,0.4901193572030563,-0.3498994642667861,-0.5806144161386082,0.2630441306151738,0.8911135578989888,0.897808333686554,2.266996620797083,2.165422833046791,0.6379919325188224,0.6094205266342081,2.1041280138634932,2.0912318441721895,0.5921422232564505,0.5885178256346894,33.2496,3.748231024051165,3.902299927436868,5.887576865202223,0.11716980223228095,4.108956635717215,4.790650233653322,5.4065931332388955,5.876709350133908,5.887576865202223,5.580549674662853,5.128738121418513,4.645517180323237,4.203231179418269,1.9518526521636268,0.16494559759255362,0.779643008353885,2.1436256824412707,0.08954261013816109,0.09920644855516182,0.10610221510861446,0.32990326509301077,0.35825834875557117,0.09275185336753174,0.10074604083966907,0.2654988339415629,0.2764144921424413,0.07462508210176472,0.07769100248683913,0.1581801200924282,0.2617142067924588,0.3730477495796455,0.7007710213426144,0.5853540621894565,0.5167758105463109,0.45041592346121906,0.3730477495796455,0.3050868402583321,0.2532616197633741,0.21550225795332922,0.18661318778109162,0.2827150295140299
NRM_Y_39,68.47919650979574,31.208232564803076,14.49300765991211,14.03689863958051,8.023146358399448,8.443630485315982,0.5781999480757107,2.3571255578698276,3.7856874068714412,5.116465224240544,6.653701632567684,8.443630485315982,10.142025893082842,11.366342230300775,12.215583142578259,12.957806530514551,4.325224063752369,0.548492829881187,-0.3181979052826542,-0.3762652398916141,0.2938534323167049,0.8637889143726856,0.8764954184794291,1.9874955029338164,1.8841404153670296,0.5964156737075463,0.5652480023621931,1.9035593147131131,1.8947626152647477,0.571645909549984,0.5690116223163874,25.959600000000002,4.59168295496268,3.09679341815311,4.302469424794179,0.11651867263031537,1.9724968463403392,2.38754476276104,2.9056977161468165,3.6371378040793183,4.302469424794179,4.688749295397742,4.80540393406502,4.760544895961566,4.671932034128095,1.8348747010273534,0.17838687932663636,0.7927435619081171,2.1206295541815354,0.09252225413989973,0.11877505547124886,0.1257846748072676,0.3739699464830265,0.37731256183423245,0.11257766958245514,0.1136048227168814,0.3013140959649525,0.308872922371754,0.0906996951844914,0.09295690925179306,0.3387338832692869,0.38961947176389977,0.5072146190895824,0.8561618427139521,0.6497432830172125,0.5786798846492995,0.5476588406919328,0.5072146190895824,0.4635529571178503,0.4291565636073661,0.39897424717859864,0.3713410946069497,0.4442813100938595
NRM_Y_41,60.16853910213058,29.834661351834217,-0.07484463900327683,17.289279954363884,10.81824043032375,11.124508297847806,0.631285338953521,5.511090746704008,6.8235270588288115,7.99363398067546,9.425712524258811,11.124508297847806,12.684321188895456,13.90687176294335,14.912962514882917,15.872004751998805,4.350866893527149,0.40784807128287665,-0.18132101085575741,-0.2833984610877353,0.2179456472578925,0.9002407806305464,0.9165835194037214,2.0426747136158574,1.948625619652909,0.5911516292118052,0.5639244384449708,1.953525429575753,1.948583231678,0.5654764353389544,0.5640503201128305,29.019,3.841554230454232,2.8192404890521563,4.106721012803882,0.10413234824302472,2.282696604620482,2.2527708754587734,2.764779112565116,3.5156597418598485,4.106721012803882,4.305530772099913,4.258293887121313,4.131454806438619,4.000036874644758,1.5302804545629047,0.13103927435964632,0.8170654538006202,2.2435696131178213,0.07210322190834854,0.08699668748991468,0.08475389184278584,0.31134975096852874,0.32008236030726156,0.09005056859335173,0.09259348532428029,0.25666766712026007,0.2665533133871051,0.07423617596595497,0.07708852279768458,0.22330196129049043,0.2620914941166689,0.3698232619296956,0.41582611167838374,0.3320852676246325,0.34747102762256316,0.37424784071242057,0.3698232619296956,0.3397541214906036,0.3066000137487091,0.27762237079135904,0.25274359632496696,0.353969702174898
NRM_Y_69,107.71764643345762,40.06140616176244,-25.649169921875,19.417582791926737,10.983156813967337,11.369817467632876,0.564199337290064,3.854394893154951,5.811571446872665,7.428469817104421,9.334092528172516,11.369817467632876,13.276496518350339,14.907974343422064,16.30174565774284,17.598576485024175,5.501790822598519,0.5123767569829297,-0.10016435449406688,-0.6935027147969675,0.2789663796917464,0.8958951773531224,0.9107005410840022,2.3619236395738907,2.253594982860097,0.705930881104356,0.6735520899639085,2.2193059511182818,2.2188402487290526,0.6633336634751907,0.6631998876786733,26.736399999999996,3.6705521020275027,2.99576134639478,4.483347004453157,0.09866954465258068,2.0091625098445,1.9878895947597275,2.7062283198331465,3.755627711782599,4.483347004453157,4.767972625497227,4.740726483952892,4.5137689983140605,4.179925825418371,1.4415249481663017,0.11147635665165474,0.6269451687701545,1.3551577744334413,0.06146979117233988,0.073337718924889,0.07287142949439522,0.314458199631782,0.3101578422921373,0.0939790318740412,0.09269139344672325,0.26048311560074355,0.2705502012420484,0.07785702094744155,0.08086345024367628,0.19083270153614476,0.2741618461392574,0.39515786374803963,0.5277931829835392,0.3449965008189851,0.3646256071469894,0.40240611488913974,0.39515786374803963,0.36056624887765765,0.319280580639845,0.2782870305283479,0.23902799921432266,0.263471700196121
NRO_138,77.90060040277686,31.942385410342332,0.09182781279087067,27.369720658508317,15.800282396345802,16.17800124623758,0.5841905798016056,5.800211328579944,8.260860421395417,10.508378194246774,13.14471096792381,16.17800124623758,19.147912328671843,21.596326138499954,23.592212682956482,25.212574580052785,8.140924310376603,0.5279014535367199,-0.0909436991311396,-0.14078075033347576,0.27540454362838096,0.8478336045375029,0.8579438491367146,2.218065677219408,2.1180638086647834,0.5823494614694162,0.5560969775008658,2.0650870573285536,2.04793941911736,0.5421815600079236,0.5376738899728128,43.769999999999996,7.47034547645381,5.457411572246659,8.085371491546558,0.13191945843472475,3.6739419936470576,4.1528395988917275,5.303929094470641,6.837080853217678,8.085371491546558,8.700329396387987,8.879496613768964,8.688038384178764,8.236364286258858,3.13458728012196,0.1844887942889985,0.9652326135866443,2.6908268980599983,0.09367839574546444,0.10966890040671681,0.11856264846377547,0.40361245455086764,0.40015420198125434,0.1059790013668634,0.10508029130698342,0.3373052137280127,0.3441214809519021,0.08856910238174284,0.0903633204746379,0.27538591841099436,0.3465788782645073,0.5006224364842111,0.6358540141918474,0.5014803672659123,0.5037257245863754,0.5196782641837855,0.5006224364842111,0.4567976919902302,0.413951481639543,0.37138260321648336,0.329649339082026,0.39055857363724955
NRO_174,66.16803252334252,26.757688863121246,10.895466470718384,21.7572730242118,13.10792380383855,13.314329118302643,0.6014540231666218,5.26826410190795,7.24774160491526,8.919786224620022,10.897971681462673,13.314329118302643,15.831967712506174,17.957550377605436,19.428488152504293,20.503155004486164,6.262423651087793,0.49196976749779936,-0.12832614000766177,-0.7237780653011484,0.2659383890599769,0.9242307777008769,0.935788218377273,2.196258200076355,2.0861426739955173,0.6060183453248973,0.5756806744800612,2.1095479651368416,2.1038539198931705,0.5821237825276725,0.5805358817260762,35.7046,3.857749577634452,3.364927507542439,5.198653519508459,0.1032601362232548,2.8849783030398433,2.9801601690205772,3.6065769935600533,4.505789764674736,5.198653519508459,5.430433261668785,5.196806483745611,4.794122796487782,4.36873329752191,1.7887068706341396,0.13461280234058953,0.660908541087036,1.5822209338020428,0.07433396477790669,0.06959984017311145,0.06696663257569059,0.303279594489482,0.3173708242884337,0.08365616881477685,0.08749621177458793,0.23484338405007943,0.24131018054829437,0.06481259209968593,0.06659480712146101,0.1771047915090866,0.2568810046611434,0.39173919567523685,0.5449237163064371,0.40596090186741735,0.40168106212001853,0.4138000817313737,0.39173919567523685,0.34410498628400193,0.29003627782560837,0.24695940150658835,0.21309064169198755,0.2857593955295424
NRO_190,80.70123940898928,32.42145382760307,17.494096755981445,29.206859570653574,18.85472439463568,19.81366524473055,0.6515379310064586,8.707316554149616,11.39216527981105,13.948579810886708,16.79874515697798,19.81366524473055,22.543348265375155,24.775059067358264,26.44496013636101,27.70946976159115,7.9170873654214855,0.42366062296998397,-0.3538663425814868,-0.14245377062406367,0.2246897821847346,0.9516209191038636,0.9583742317463757,2.2746272842046196,2.1581662287537666,0.5966807729273869,0.5661218496052476,2.21849475831913,2.206865153319928,0.5820311133163134,0.5789773757854008,43.4346,6.485603826877286,4.886128738566948,7.319081152545428,0.11022090091253116,4.157660421883996,4.591254280097215,5.530638456875243,6.61164042813183,7.319081152545428,7.5834818071820935,7.559331465866654,7.3262309443122415,6.927622422296369,2.9667009595939606,0.14955496693304987,0.8857647584445804,2.682312947757983,0.08145328837312692,0.05852377494095512,0.05898923899274596,0.4028160663263331,0.4004565633628646,0.10557217339574373,0.10499002690402726,0.31965090353525066,0.32281597309925264,0.08375889543335593,0.08458288596005424,0.22170472156236337,0.2577418283522931,0.3673856599226661,0.4766196840917181,0.39965391209940093,0.39207526602264514,0.390243317726428,0.3673856599226661,0.33519992375870533,0.30433012490809863,0.27657620611077227,0.24961315927569264,0.374833855445983
NRO_52,49.568658329696596,24.244050501486605,6.704671907424927,32.00945244928682,18.73983155893493,19.82235464245301,0.5864287495178446,5.979196807272493,9.063241114678501,12.475993716254957,16.190927293714495,19.82235464245301,23.08827117825681,25.799135268560793,27.92088939886592,29.720238603814778,10.34813320417408,0.6217624030058534,-0.18608578609254298,0.44794848262705134,0.3022550908138034,0.9037996149242982,0.909479089312651,1.8816068497941287,1.7814241378845466,0.470569362766879,0.44551057294137786,1.8044615208861123,1.78228043393927,0.45129183821704205,0.4457362979690348,52.3,11.851256337537716,10.021928669078893,14.196594363782575,0.1844569821364382,7.308899996345329,10.020774330196954,12.106490248030267,13.519865473577843,14.196594363782575,14.292971913247914,13.983386307544986,13.471825089812544,12.79843638517996,4.947708477267508,0.3408495834376172,1.3262165480459467,3.95067965997277,0.14610567972046182,0.13653204281974587,0.14291390846858282,0.5084411638131505,0.5087257721287314,0.12721348449104017,0.12728619577857989,0.43028153909807854,0.43997230442631724,0.10763578138711935,0.1100576609160824,0.37609763525125717,0.5382889599089957,0.7209680844596547,1.2314112849633068,1.1086127468858857,0.9746025758159377,0.8397638280051856,0.7209680844596547,0.6252474068626884,0.5487825440599264,0.4895775446873162,0.43754460322585736,0.4886656267811135
NRO_O_56,65.30604079962959,30.859857961190635,-0.07211946696043015,32.52674053660658,20.60762073427744,22.688121807701016,0.6341915142817387,7.532064439719757,10.767545558055255,14.499455299562868,18.683739297223593,22.688121807701016,25.793932144394283,28.036289541198112,29.556046044983816,30.839920520842718,10.051856885887029,0.526351655074473,-0.3888926822384807,0.03884151257711441,0.2655321323755426,0.9273150857679395,0.9349104174121893,2.055886074303559,1.9394829255627144,0.5312284666801146,0.501093776768662,2.006217930179183,1.9931319731063997,0.5185674190403012,0.5152135631387755,46.099000000000004,7.301614326043025,6.930396841077547,10.756288104845572,0.14600169096954263,6.154090281401892,7.869609946759594,9.488370927891069,10.526451091454968,10.756288104845572,10.364238854993042,9.736172268580994,9.095633190588739,8.336875704938912,3.650645676229047,0.23812716204853124,1.079995497677288,3.3715982840996177,0.1131621700163425,0.09341945569571113,0.09623515483834424,0.41175558928271966,0.4120057885584717,0.10600063026027917,0.10611787297148607,0.34187988307800743,0.35074153060698654,0.08803753313609763,0.09033153029301003,0.2227267834228343,0.3366368260526976,0.4730890704362191,0.8544630494896432,0.7591149686986061,0.6658566046423582,0.5653715544447179,0.4730890704362191,0.40052785382195066,0.34562938623577816,0.30596770680132995,0.26850995069265193,0.360847682634829
NRO_Y_82,73.67541402518182,30.81722558897568,3.4356072902679444,21.571732752077057,12.903869813041496,13.724520562001453,0.5948865804579885,4.322609043533347,6.255102716098769,8.451736390186005,11.114277280668285,13.724520562001453,16.095830601890658,17.973832401557225,19.267714302431326,20.299924048343193,6.562843042154759,0.5359505826564742,-0.17012276007349764,-0.7896538057050859,0.28568485556789164,0.8933201870321671,0.898118306134067,2.176067512152747,2.0635572364439936,0.5623223995765056,0.5332756478577126,2.082630985526923,2.070124978540039,0.5381483447075154,0.5348995182364218,45.3626,4.979545309087787,3.845238958916043,5.777596929733008,0.11459560213873007,2.8079126860128425,3.53196408344105,4.498760419260706,5.382845170768925,5.777596929733008,5.775058678748487,5.601070754738165,5.327255273303057,5.103433616687414,1.9008322847004464,0.17559770256271395,0.7308163272191971,1.6995705348778913,0.08565357439787055,0.12574423528188677,0.1364380243829554,0.35479342899469435,0.35709744104447133,0.09192142776243956,0.0925087110660491,0.3142748963351586,0.32758612329769754,0.08147249595459971,0.08492883021291073,0.23303366109435525,0.30016072181880427,0.42369839521257635,0.6498782785918127,0.5602256008958302,0.5297554564477125,0.48521046161564974,0.42369839521257635,0.36210882803028754,0.3148376313081477,0.2796126517296612,0.25428163556280764,0.29203273295964366
NRY_O_14,48.65449283591438,23.983703346132664,10.129413843154907,7.848124138503962,3.917383576441903,3.9199588114929647,0.49439039241095345,0.8718300857107961,1.4165751616347695,2.0723712544318547,2.8955222131077027,3.9199588114929647,4.896608060140167,5.687722026442215,6.337347765596654,6.977206123879535,2.4704088302680436,0.6551838041219831,0.17443994433814985,-0.792125113908627,0.3543860825761696,0.7043922373391066,0.6961064344931241,1.7241994764628168,1.6640025951893764,0.5699859618875491,0.5501868768957211,1.568311402133944,1.5388631130244743,0.5182295668981723,0.5085167767946908,19.2144,2.968109531946462,1.8791491559883817,2.528557041505998,0.11005217003430734,0.8919881652556526,1.2459780810101884,1.6588148824486009,2.099273589070445,2.528557041505998,2.7773816316441686,2.8790767881314574,2.9017229896829946,2.924749216385672,1.0888128144229166,0.19155818272608574,0.702345655696131,1.6479552228598624,0.0898606903493934,0.20185635942575883,0.21937395005539964,0.40026382774238706,0.4079854858483194,0.1321072195780678,0.13459531725227386,0.33661307239914406,0.3503199637143656,0.11106502179243334,0.1155633373461579,0.3793023049513034,0.48061634009748955,0.6455290893917612,1.0152418879450031,0.8749368211293775,0.7978839100782388,0.7230394034887001,0.6455290893917612,0.5686532195911607,0.5079543119406263,0.4599193306779764,0.4210828797148494,0.44229595367699365
NRY_O_20,33.452430622913425,16.944640520103302,-0.06997455358505249,6.765478765954538,3.937197434757299,4.101383538447524,0.580246444178201,1.6584787410160922,2.323994355022746,2.9376631990212903,3.5378580938014585,4.101383538447524,4.59408185071148,5.041665917622799,5.493736174657327,5.99775434781568,1.7634029626415355,0.4783379825058239,-0.1972834419975293,-0.41086268597633896,0.2604125618658608,0.7277153223952147,0.7364517849340186,1.6514053954880061,1.5845678846910871,0.5834964344487931,0.5598499995241756,1.534537128458614,1.5220440387848773,0.5422901607333607,0.5378793471962325,15.7306,2.5764794359295635,1.785687008129035,2.1217859254657156,0.11759219538338612,1.3155441309622817,1.5460569418444263,1.7703227429161497,1.968620605321502,2.1217859254657156,2.223421417559803,2.2951258316233014,2.3605324187402514,2.4255938577316085,0.7737247147254397,0.1754202577520163,0.7191387350444405,1.3841216655001438,0.09353012574934338,0.18758735620751102,0.21026833914672866,0.33885283607231576,0.3507244085028899,0.11984575962302524,0.12404153390265087,0.30417735555588965,0.3219991866683883,0.10757463851167359,0.113871429787164,0.38025055624414544,0.452242269257089,0.5153829073880634,0.7958116938360272,0.6664860930924088,0.6021347401404373,0.5547345690567893,0.5153829073880634,0.48213376831980304,0.4536015891093507,0.42831699731800066,0.40336728438656044,0.4390862025548355
NRY_O_25,58.096209465950025,32.83953375287799,-12.177051544189453,8.822160175323994,5.797972089087983,6.135393690895923,0.6483717515148105,3.1108769139909334,3.908592304292511,4.6597920403185125,5.414392506583958,6.135393690895923,6.706081137498221,7.173112059582754,7.599519284277536,8.058901356436838,2.0285092789896497,0.37293432304168517,-0.3615155654865049,-0.1577421361153321,0.20096660998480448,0.880973449470081,0.8928334465274806,1.6930068174088206,1.6097690009924803,0.5793443628229277,0.5508954133284211,1.6689232495529942,1.6643582863824844,0.5710990656888921,0.5694916580036717,17.1188,2.2397193119127907,1.7473578251737614,2.1791170777255315,0.09754326511760888,1.5023870596637212,1.6997883368531983,1.9192350440152517,2.0933540788418403,2.1791170777255315,2.1840719342612345,2.1743109955938227,2.164668526846568,2.173188447777634,0.7379835001479648,0.133022179750408,0.7887293818201652,2.2562446644592637,0.07147864426541377,0.14126303718782968,0.14820311516079032,0.29667910642985496,0.30833487788136976,0.10176761045849592,0.10574595384645018,0.2615552281265555,0.27696063661803977,0.0896695700816204,0.09495442025655687,0.26157098278072455,0.31579084604560437,0.3757087963439917,0.4976007878275384,0.45071561242549957,0.43145397675662567,0.4088871319662606,0.3757087963439917,0.3424606115332523,0.3167154633810278,0.29613761683265255,0.2790944554533802,0.36642442406656645
NRY_Y_03,36.51021303580723,25.14958606150366,-10.622437524795533,3.925541676022619,2.2079959725262848,2.2730815959552384,0.553255055440421,0.8927993366968312,1.310424280604812,1.678545081520293,1.9989250878249092,2.2730815959552384,2.535999632828356,2.7949972256295568,3.067205829050401,3.3949120310763163,1.0115987910948074,0.5199818091950508,-0.08101168786870638,0.011789269148643108,0.2771070037520497,0.5921824147225596,0.597484438944767,1.1932340139520998,1.1358116708321524,0.46361046775639503,0.4413011338607701,1.1805112580409258,1.167696707860464,0.45867067395610617,0.45369446458346496,11.8702,2.3396007416413314,1.5118342996435081,1.7053441260352897,0.14512116974003358,0.9886288038419473,1.233371420814105,1.4335224288422503,1.5921630558381807,1.7053441260352897,1.8144182371423418,1.9245214674145743,2.0332962054339445,2.148205632359348,0.6780251854410961,0.24902672370287093,0.9127107461271233,2.0133300604618,0.12287851549994733,0.29152632261030903,0.31142275440368694,0.4624221118956334,0.45434423347744746,0.17964402672286842,0.17652083726195142,0.3968276772562992,0.4064626969826001,0.1541209181386304,0.15786410851680485,0.6022416256478813,0.6948224289463464,0.7647502787881646,1.120099340681707,0.9571523193528169,0.8716780067484656,0.8136945470577966,0.7647502787881646,0.727688466699804,0.698912257623704,0.6714671133438969,0.6397155585885577,0.6792296474162554
NRY_Y_12,50.20434835483204,30.288727111092037,-0.08254612982273102,4.414257170177625,2.178159359364671,2.1815895365834677,0.4866283395911082,0.5412950042695449,0.8960964213102335,1.2763749290022148,1.7016616219122624,2.1815895365834677,2.636749178105386,3.0302818877103865,3.4079119887964184,3.8168039736644106,1.336706749154993,0.6833308430812355,0.14943702022894118,-0.3569267663949603,0.3590328333008838,0.48038916573323504,0.45220825067369397,1.3502741780412353,1.2943595094840434,0.5514118383577409,0.5285894562673106,1.2405986490072105,1.200174589468896,0.5066605675776975,0.49016991689682426,10.019400000000001,1.7517769910988374,1.1282583619143711,1.4724741815052285,0.14070417715140435,0.6767449049855142,0.9050237228912736,1.1138839018560067,1.3066614508497665,1.4724741815052285,1.589763985573148,1.6499235479372143,1.6809297445558162,1.6994291215565425,0.616963270105525,0.2858224140734566,0.8975233363135491,2.1904593576989173,0.12606101635239753,0.22125968357381892,0.2375158051639754,0.3939914504548242,0.40105537703743177,0.1610232511689298,0.16389876275584414,0.3253785073129895,0.33263293876932654,0.13297726232320822,0.1359333616233666,0.40018522000748913,0.5207452316954921,0.6768585908630657,1.2549073895383949,1.0103819441581419,0.8715045888668345,0.7677964688981692,0.6768585908630657,0.6063318995934657,0.5483640903450466,0.4972796510983791,0.44901465857393613,0.4651303069594574
NRY_Y_15,39.00116898775532,31.328823066472523,0.029295362532138824,2.3589530169671997,1.0028114093788978,0.9217560928257583,0.4392540741710368,0.3006683414996782,0.4620365685603116,0.6113292480836261,0.7633925349298811,0.9217560928257583,1.0922502405883314,1.281894889818,1.5065890293230544,1.8053315271171393,0.6201821116122878,0.6561181798648708,0.5711585692502062,0.09525533473885466,0.34882930728122913,0.2845452925645095,0.2669698352672601,0.9851138196885942,0.9405214143817279,0.45810925823766546,0.43736713178380937,0.9462024841071791,0.9186758877356421,0.44002152471437156,0.4271898431950619,7.2264,1.3608309343419838,0.6451993265740834,0.6850687211835856,0.13005862527970463,0.3018378945963051,0.4078362964270599,0.4973866401724651,0.5889825471182057,0.6850687211835856,0.7840391706251844,0.881840218467968,0.9877123723808003,1.1199314203553945,0.37025539461289886,0.22807004476405113,0.7529141260600516,1.9636464002073857,0.10513410965480993,0.24489032838108268,0.24973958770732801,0.4012505716640039,0.39151287120587086,0.18655121539580902,0.18202071702884517,0.33765473449247274,0.33548746948712055,0.15699741191981553,0.15597820795682976,0.5813161170606043,0.6477534315946964,0.7503387254182092,1.0077904249096048,0.8902508653721977,0.8214146389027679,0.7789067155412726,0.7503387254182092,0.7239234072350618,0.6933539859266997,0.6605433058424539,0.6250590692683218,0.6016657304935373
